CTOTALT,cipcode,awlevel,year
0.0,23.0101,4.0,98
37743.0,23.0101,5.0,0
39890.0,23.0101,5.0,1
39214.0,23.0101,5.0,95
38579.0,23.0101,5.0,96
37634.0,23.0101,5.0,97
37460.0,23.0101,5.0,98
205.0,23.0101,6.0,0
0.0,23.0101,6.0,1
95.0,23.0101,6.0,95
0.0,23.0101,6.0,96
0.0,23.0101,6.0,97
63.0,23.0101,6.0,98
4574.0,23.0101,7.0,0
4361.0,23.0101,7.0,1
5442.0,23.0101,7.0,95
5148.0,23.0101,7.0,96
5168.0,23.0101,7.0,97
4989.0,23.0101,7.0,98
73.0,23.0101,8.0,0
57.0,23.0101,8.0,1
44.0,23.0101,8.0,95
54.0,23.0101,8.0,96
89.0,23.0101,8.0,97
68.0,23.0101,8.0,98
1205.0,23.0101,9.0,0
1090.0,23.0101,9.0,1
1100.0,23.0101,9.0,95
1126.0,23.0101,9.0,96
1175.0,23.0101,9.0,97
1213.0,23.0101,9.0,98
0.0,23.0101,10.0,98
0.0,23.0101,11.0,98
30.0,23.0301,1.0,0
42.0,23.0301,1.0,1
8.0,23.0301,1.0,95
7.0,23.0301,1.0,96
7.0,23.0301,1.0,97
19.0,23.0301,1.0,98
1.0,23.0301,2.0,95
0.0,23.0301,2.0,98
0.0,23.0301,3.0,0
0.0,23.0301,3.0,1
653.0,23.0301,3.0,95
497.0,23.0301,3.0,96
563.0,23.0301,3.0,97
574.0,23.0301,3.0,98
0.0,23.0301,4.0,98
832.0,23.0301,5.0,0
925.0,23.0301,5.0,1
744.0,23.0301,5.0,95
772.0,23.0301,5.0,96
710.0,23.0301,5.0,97
698.0,23.0301,5.0,98
7.0,23.0301,6.0,0
7.0,23.0301,6.0,1
10.0,23.0301,6.0,95
2.0,23.0301,6.0,96
14.0,23.0301,6.0,98
208.0,23.0301,7.0,0
179.0,23.0301,7.0,1
235.0,23.0301,7.0,95
237.0,23.0301,7.0,96
235.0,23.0301,7.0,97
213.0,23.0301,7.0,98
18.0,23.0301,8.0,0
11.0,23.0301,8.0,1
19.0,23.0301,8.0,95
9.0,23.0301,8.0,96
12.0,23.0301,8.0,97
12.0,23.0301,8.0,98
158.0,23.0301,9.0,0
176.0,23.0301,9.0,1
168.0,23.0301,9.0,95
140.0,23.0301,9.0,96
144.0,23.0301,9.0,97
150.0,23.0301,9.0,98
0.0,23.0301,10.0,98
0.0,23.0301,11.0,98
0.0,23.0401,2.0,0
3.0,23.0401,2.0,1
33.0,23.0401,2.0,95
6.0,23.0401,2.0,96
2.0,23.0401,2.0,98
5.0,23.0401,3.0,0
1.0,23.0401,3.0,1
0.0,23.0401,3.0,95
0.0,23.0401,3.0,96
3.0,23.0401,3.0,97
2.0,23.0401,3.0,98
317.0,23.0401,5.0,0
395.0,23.0401,5.0,1
302.0,23.0401,5.0,95
262.0,23.0401,5.0,96
293.0,23.0401,5.0,97
350.0,23.0401,5.0,98
2.0,23.0401,6.0,97
12.0,23.0401,7.0,0
12.0,23.0401,7.0,1
24.0,23.0401,7.0,95
24.0,23.0401,7.0,96
19.0,23.0401,7.0,97
29.0,23.0401,7.0,98
5.0,23.0401,9.0,0
4.0,23.0401,9.0,1
7.0,23.0401,9.0,95
5.0,23.0401,9.0,96
4.0,23.0401,9.0,97
4.0,23.0401,9.0,98
5.0,23.0501,1.0,0
7.0,23.0501,1.0,1
1.0,23.0501,1.0,95
2.0,23.0501,1.0,96
5.0,23.0501,1.0,97
50.0,23.0501,1.0,98
3.0,23.0501,2.0,1
0.0,23.0501,2.0,98
7.0,23.0501,3.0,0
4.0,23.0501,3.0,1
5.0,23.0501,3.0,95
14.0,23.0501,3.0,96
5.0,23.0501,3.0,97
2.0,23.0501,3.0,98
0.0,23.0501,4.0,98
1116.0,23.0501,5.0,0
1383.0,23.0501,5.0,1
950.0,23.0501,5.0,95
968.0,23.0501,5.0,96
1044.0,23.0501,5.0,97
1018.0,23.0501,5.0,98
3.0,23.0501,6.0,0
3.0,23.0501,6.0,97
0.0,23.0501,6.0,98
1367.0,23.0501,7.0,0
1362.0,23.0501,7.0,1
898.0,23.0501,7.0,95
1132.0,23.0501,7.0,96
1096.0,23.0501,7.0,97
1314.0,23.0501,7.0,98
0.0,23.0501,8.0,98
19.0,23.0501,9.0,0
15.0,23.0501,9.0,1
9.0,23.0501,9.0,95
5.0,23.0501,9.0,96
9.0,23.0501,9.0,97
6.0,23.0501,9.0,98
0.0,23.0501,10.0,98
0.0,23.0501,11.0,98
0.0,23.0701,2.0,95
15.0,23.0701,3.0,0
15.0,23.0701,3.0,1
3.0,23.0701,3.0,95
4.0,23.0701,3.0,96
5.0,23.0701,3.0,97
7.0,23.0701,3.0,98
33.0,23.0701,5.0,0
57.0,23.0701,5.0,1
38.0,23.0701,5.0,95
42.0,23.0701,5.0,96
25.0,23.0701,5.0,97
43.0,23.0701,5.0,98
0.0,23.0701,6.0,98
4.0,23.0701,7.0,0
4.0,23.0701,7.0,1
18.0,23.0701,7.0,95
6.0,23.0701,7.0,96
8.0,23.0701,7.0,97
11.0,23.0701,7.0,98
0.0,23.0701,8.0,98
13.0,23.0701,9.0,0
7.0,23.0701,9.0,1
9.0,23.0701,9.0,95
15.0,23.0701,9.0,96
15.0,23.0701,9.0,97
7.0,23.0701,9.0,98
2.0,23.0801,3.0,0
2.0,23.0801,3.0,1
0.0,23.0801,3.0,95
1.0,23.0801,3.0,97
1.0,23.0801,3.0,98
1167.0,23.0801,5.0,0
1241.0,23.0801,5.0,1
1059.0,23.0801,5.0,95
1303.0,23.0801,5.0,96
1165.0,23.0801,5.0,97
1217.0,23.0801,5.0,98
209.0,23.0801,7.0,0
191.0,23.0801,7.0,1
258.0,23.0801,7.0,95
281.0,23.0801,7.0,96
224.0,23.0801,7.0,97
235.0,23.0801,7.0,98
2.0,23.0801,8.0,0
21.0,23.0801,8.0,95
10.0,23.0801,8.0,96
50.0,23.0801,9.0,0
40.0,23.0801,9.0,1
93.0,23.0801,9.0,95
41.0,23.0801,9.0,96
33.0,23.0801,9.0,97
69.0,23.0801,9.0,98
28.0,23.1001,1.0,0
12.0,23.1001,1.0,1
70.0,23.1001,1.0,95
70.0,23.1001,1.0,96
87.0,23.1001,1.0,97
99.0,23.1001,1.0,98
1.0,23.1001,2.0,0
5.0,23.1001,2.0,1
9.0,23.1001,2.0,95
10.0,23.1001,2.0,96
4.0,23.1001,2.0,97
2.0,23.1001,2.0,98
200.0,23.1001,3.0,0
194.0,23.1001,3.0,1
139.0,23.1001,3.0,95
164.0,23.1001,3.0,96
171.0,23.1001,3.0,97
208.0,23.1001,3.0,98
2.0,23.1001,4.0,95
2.0,23.1001,4.0,96
8342.0,23.1001,5.0,0
8851.0,23.1001,5.0,1
8049.0,23.1001,5.0,95
7643.0,23.1001,5.0,96
7164.0,23.1001,5.0,97
7633.0,23.1001,5.0,98
601.0,23.1001,7.0,0
565.0,23.1001,7.0,1
732.0,23.1001,7.0,95
753.0,23.1001,7.0,96
702.0,23.1001,7.0,97
737.0,23.1001,7.0,98
120.0,23.1001,9.0,0
112.0,23.1001,9.0,1
132.0,23.1001,9.0,95
143.0,23.1001,9.0,96
135.0,23.1001,9.0,97
127.0,23.1001,9.0,98
14.0,23.1101,1.0,0
15.0,23.1101,1.0,1
81.0,23.1101,1.0,95
596.0,23.1101,1.0,96
500.0,23.1101,1.0,97
14.0,23.1101,1.0,98
6.0,23.1101,2.0,0
0.0,23.1101,2.0,1
12.0,23.1101,2.0,95
15.0,23.1101,2.0,96
14.0,23.1101,2.0,97
11.0,23.1101,2.0,98
5.0,23.1101,3.0,0
8.0,23.1101,3.0,1
22.0,23.1101,3.0,95
13.0,23.1101,3.0,96
10.0,23.1101,3.0,97
3.0,23.1101,3.0,98
278.0,23.1101,5.0,0
328.0,23.1101,5.0,1
168.0,23.1101,5.0,95
184.0,23.1101,5.0,96
199.0,23.1101,5.0,97
228.0,23.1101,5.0,98
4.0,23.1101,6.0,0
8.0,23.1101,6.0,1
9.0,23.1101,6.0,97
228.0,23.1101,7.0,0
213.0,23.1101,7.0,1
137.0,23.1101,7.0,95
172.0,23.1101,7.0,96
166.0,23.1101,7.0,97
189.0,23.1101,7.0,98
5.0,23.1101,8.0,98
3.0,23.1101,9.0,0
2.0,23.1101,9.0,1
0.0,23.1101,9.0,95
0.0,23.1101,9.0,96
0.0,23.1101,9.0,97
2.0,23.1101,9.0,98
142.0,23.9999,1.0,0
69.0,23.9999,1.0,1
3.0,23.9999,1.0,95
44.0,23.9999,1.0,96
40.0,23.9999,1.0,97
40.0,23.9999,1.0,98
61.0,23.9999,2.0,0
35.0,23.9999,2.0,1
91.0,23.9999,2.0,95
91.0,23.9999,2.0,96
65.0,23.9999,2.0,97
50.0,23.9999,2.0,98
42.0,23.9999,3.0,0
78.0,23.9999,3.0,1
9.0,23.9999,3.0,95
7.0,23.9999,3.0,96
6.0,23.9999,3.0,97
13.0,23.9999,3.0,98
18.0,23.9999,4.0,95
1194.0,23.9999,5.0,0
1325.0,23.9999,5.0,1
1444.0,23.9999,5.0,95
1046.0,23.9999,5.0,96
1201.0,23.9999,5.0,97
1140.0,23.9999,5.0,98
0.0,23.9999,6.0,0
3.0,23.9999,6.0,1
2.0,23.9999,6.0,96
0.0,23.9999,6.0,98
63.0,23.9999,7.0,0
77.0,23.9999,7.0,1
117.0,23.9999,7.0,95
151.0,23.9999,7.0,96
112.0,23.9999,7.0,97
96.0,23.9999,7.0,98
24.0,23.9999,8.0,0
29.0,23.9999,8.0,1
15.0,23.9999,8.0,95
22.0,23.9999,8.0,96
33.0,23.9999,8.0,97
30.0,23.9999,8.0,98
55.0,23.9999,9.0,0
60.0,23.9999,9.0,1
44.0,23.9999,9.0,95
60.0,23.9999,9.0,96
60.0,23.9999,9.0,97
61.0,23.9999,9.0,98
115.0,24.0101,1.0,0
164.0,24.0101,1.0,1
284.0,24.0101,1.0,95
41.0,24.0101,1.0,96
89.0,24.0101,1.0,97
53.0,24.0101,1.0,98
526.0,24.0101,2.0,0
1437.0,24.0101,2.0,1
794.0,24.0101,2.0,95
81.0,24.0101,2.0,96
85.0,24.0101,2.0,97
181.0,24.0101,2.0,98
149574.0,24.0101,3.0,0
156798.0,24.0101,3.0,1
132650.0,24.0101,3.0,95
136158.0,24.0101,3.0,96
141080.0,24.0101,3.0,97
143888.0,24.0101,3.0,98
74.0,24.0101,4.0,0
20.0,24.0101,4.0,1
39.0,24.0101,4.0,95
18.0,24.0101,4.0,96
18.0,24.0101,4.0,97
47.0,24.0101,4.0,98
24481.0,24.0101,5.0,0
26455.0,24.0101,5.0,1
21127.0,24.0101,5.0,95
21717.0,24.0101,5.0,96
21853.0,24.0101,5.0,97
22263.0,24.0101,5.0,98
75.0,24.0101,6.0,0
83.0,24.0101,6.0,1
0.0,24.0101,6.0,95
0.0,24.0101,6.0,96
56.0,24.0101,6.0,97
58.0,24.0101,6.0,98
1925.0,24.0101,7.0,0
1952.0,24.0101,7.0,1
1738.0,24.0101,7.0,95
1873.0,24.0101,7.0,96
1733.0,24.0101,7.0,97
1826.0,24.0101,7.0,98
8.0,24.0101,8.0,0
5.0,24.0101,8.0,1
9.0,24.0101,8.0,95
9.0,24.0101,8.0,96
9.0,24.0101,8.0,97
10.0,24.0101,8.0,98
17.0,24.0101,9.0,0
10.0,24.0101,9.0,1
30.0,24.0101,9.0,95
22.0,24.0101,9.0,96
20.0,24.0101,9.0,97
16.0,24.0101,9.0,98
0.0,24.0101,10.0,98
0.0,24.0101,11.0,98
59.0,24.0102,1.0,0
11.0,24.0102,1.0,1
278.0,24.0102,1.0,95
308.0,24.0102,1.0,96
1290.0,24.0102,1.0,97
172.0,24.0102,1.0,98
1331.0,24.0102,2.0,0
424.0,24.0102,2.0,1
462.0,24.0102,2.0,95
415.0,24.0102,2.0,96
215.0,24.0102,2.0,97
257.0,24.0102,2.0,98
24118.0,24.0102,3.0,0
25164.0,24.0102,3.0,1
23481.0,24.0102,3.0,95
24554.0,24.0102,3.0,96
26367.0,24.0102,3.0,97
26721.0,24.0102,3.0,98
8.0,24.0102,4.0,0
11.0,24.0102,4.0,1
25.0,24.0102,4.0,95
16.0,24.0102,4.0,96
14.0,24.0102,4.0,97
6.0,24.0102,4.0,98
7618.0,24.0102,5.0,0
7729.0,24.0102,5.0,1
5528.0,24.0102,5.0,95
5641.0,24.0102,5.0,96
6340.0,24.0102,5.0,97
6979.0,24.0102,5.0,98
0.0,24.0102,6.0,95
0.0,24.0102,6.0,96
0.0,24.0102,6.0,97
0.0,24.0102,6.0,98
131.0,24.0102,7.0,0
94.0,24.0102,7.0,1
41.0,24.0102,7.0,95
47.0,24.0102,7.0,96
33.0,24.0102,7.0,97
21.0,24.0102,7.0,98
0.0,24.0102,8.0,95
0.0,24.0102,8.0,96
0.0,24.0102,8.0,97
0.0,24.0102,8.0,98
5.0,24.0102,9.0,0
1.0,24.0102,9.0,1
5.0,24.0102,9.0,95
1.0,24.0102,9.0,96
4.0,24.0102,9.0,97
6.0,24.0102,9.0,98
0.0,24.0102,10.0,98
0.0,24.0102,11.0,98
1.0,24.0103,1.0,1
5.0,24.0103,1.0,95
1.0,24.0103,1.0,97
3.0,24.0103,1.0,98
0.0,24.0103,2.0,0
0.0,24.0103,2.0,1
1.0,24.0103,2.0,96
12.0,24.0103,2.0,97
0.0,24.0103,2.0,98
5823.0,24.0103,3.0,0
5675.0,24.0103,3.0,1
5930.0,24.0103,3.0,95
5559.0,24.0103,3.0,96
5736.0,24.0103,3.0,97
6606.0,24.0103,3.0,98
1.0,24.0103,4.0,98
2650.0,24.0103,5.0,0
3053.0,24.0103,5.0,1
2862.0,24.0103,5.0,95
3136.0,24.0103,5.0,96
2787.0,24.0103,5.0,97
2554.0,24.0103,5.0,98
1.0,24.0103,6.0,0
0.0,24.0103,6.0,1
0.0,24.0103,6.0,95
0.0,24.0103,6.0,96
0.0,24.0103,6.0,97
0.0,24.0103,6.0,98
709.0,24.0103,7.0,0
741.0,24.0103,7.0,1
474.0,24.0103,7.0,95
488.0,24.0103,7.0,96
554.0,24.0103,7.0,97
608.0,24.0103,7.0,98
70.0,24.0103,8.0,0
25.0,24.0103,8.0,1
13.0,24.0103,8.0,95
25.0,24.0103,8.0,96
12.0,24.0103,8.0,97
5.0,24.0103,8.0,98
58.0,24.0103,9.0,0
90.0,24.0103,9.0,1
45.0,24.0103,9.0,95
42.0,24.0103,9.0,96
48.0,24.0103,9.0,97
51.0,24.0103,9.0,98
0.0,24.0103,10.0,98
0.0,24.0103,11.0,98
197.0,24.0199,1.0,0
87.0,24.0199,1.0,1
34.0,24.0199,1.0,95
58.0,24.0199,1.0,96
131.0,24.0199,1.0,97
12.0,24.0199,1.0,98
121.0,24.0199,2.0,0
91.0,24.0199,2.0,1
63.0,24.0199,2.0,95
65.0,24.0199,2.0,96
60.0,24.0199,2.0,97
100.0,24.0199,2.0,98
8375.0,24.0199,3.0,0
9774.0,24.0199,3.0,1
9493.0,24.0199,3.0,95
9079.0,24.0199,3.0,96
8538.0,24.0199,3.0,97
9714.0,24.0199,3.0,98
6.0,24.0199,4.0,0
4.0,24.0199,4.0,1
29.0,24.0199,4.0,95
6.0,24.0199,4.0,96
3.0,24.0199,4.0,97
4.0,24.0199,4.0,98
3563.0,24.0199,5.0,0
3636.0,24.0199,5.0,1
3902.0,24.0199,5.0,95
3757.0,24.0199,5.0,96
3860.0,24.0199,5.0,97
3861.0,24.0199,5.0,98
4.0,24.0199,6.0,0
5.0,24.0199,6.0,1
0.0,24.0199,6.0,95
0.0,24.0199,6.0,96
1.0,24.0199,6.0,97
1.0,24.0199,6.0,98
491.0,24.0199,7.0,0
408.0,24.0199,7.0,1
315.0,24.0199,7.0,95
370.0,24.0199,7.0,96
372.0,24.0199,7.0,97
407.0,24.0199,7.0,98
0.0,24.0199,8.0,0
4.0,24.0199,8.0,1
1.0,24.0199,8.0,95
0.0,24.0199,8.0,96
3.0,24.0199,8.0,97
1.0,24.0199,8.0,98
3.0,24.0199,9.0,0
1.0,24.0199,9.0,1
11.0,24.0199,9.0,95
10.0,24.0199,9.0,96
5.0,24.0199,9.0,97
14.0,24.0199,9.0,98
0.0,24.0199,10.0,98
0.0,24.0199,11.0,98
9.0,25.0101,1.0,0
13.0,25.0101,1.0,1
7.0,25.0101,1.0,95
17.0,25.0101,1.0,96
16.0,25.0101,1.0,97
13.0,25.0101,1.0,98
6.0,25.0101,2.0,0
10.0,25.0101,2.0,1
19.0,25.0101,2.0,95
22.0,25.0101,2.0,96
11.0,25.0101,2.0,97
1.0,25.0101,2.0,98
3.0,25.0101,3.0,0
5.0,25.0101,3.0,1
6.0,25.0101,3.0,95
8.0,25.0101,3.0,96
5.0,25.0101,3.0,97
10.0,25.0101,3.0,98
154.0,25.0101,5.0,0
53.0,25.0101,5.0,1
49.0,25.0101,5.0,95
56.0,25.0101,5.0,96
45.0,25.0101,5.0,97
70.0,25.0101,5.0,98
3.0,25.0101,6.0,0
2.0,25.0101,6.0,1
2.0,25.0101,6.0,95
7.0,25.0101,6.0,96
6.0,25.0101,6.0,97
8.0,25.0101,6.0,98
4487.0,25.0101,7.0,0
4607.0,25.0101,7.0,1
4962.0,25.0101,7.0,95
5052.0,25.0101,7.0,96
4912.0,25.0101,7.0,97
4768.0,25.0101,7.0,98
29.0,25.0101,8.0,0
25.0,25.0101,8.0,1
36.0,25.0101,8.0,95
31.0,25.0101,8.0,96
23.0,25.0101,8.0,97
53.0,25.0101,8.0,98
61.0,25.0101,9.0,0
54.0,25.0101,9.0,1
54.0,25.0101,9.0,95
51.0,25.0101,9.0,96
43.0,25.0101,9.0,97
45.0,25.0101,9.0,98
115.0,25.0301,1.0,0
223.0,25.0301,1.0,1
66.0,25.0301,1.0,95
100.0,25.0301,1.0,96
92.0,25.0301,1.0,97
90.0,25.0301,1.0,98
37.0,25.0301,2.0,0
21.0,25.0301,2.0,1
38.0,25.0301,2.0,95
40.0,25.0301,2.0,96
41.0,25.0301,2.0,97
35.0,25.0301,2.0,98
95.0,25.0301,3.0,0
98.0,25.0301,3.0,1
95.0,25.0301,3.0,95
86.0,25.0301,3.0,96
121.0,25.0301,3.0,97
89.0,25.0301,3.0,98
3.0,25.0301,4.0,0
14.0,25.0301,4.0,1
1.0,25.0301,4.0,95
17.0,25.0301,4.0,97
11.0,25.0301,4.0,98
1.0,25.0301,5.0,95
1.0,25.9999,4.0,0
0.0,25.9999,4.0,1
0.0,25.9999,5.0,0
0.0,25.9999,5.0,1
2.0,25.9999,5.0,96
3.0,25.9999,5.0,97
3.0,25.9999,5.0,98
1.0,25.9999,6.0,95
1.0,25.9999,6.0,98
127.0,25.9999,7.0,0
152.0,25.9999,7.0,1
119.0,25.9999,7.0,95
75.0,25.9999,7.0,96
100.0,25.9999,7.0,97
108.0,25.9999,7.0,98
1.0,25.9999,8.0,95
7.0,25.9999,9.0,0
4.0,25.9999,9.0,1
1.0,25.9999,9.0,95
2.0,25.9999,9.0,96
3.0,25.9999,9.0,97
3.0,25.9999,9.0,98
3.0,26.0101,1.0,0
0.0,26.0101,1.0,1
14.0,26.0101,1.0,95
3.0,26.0101,1.0,96
2.0,26.0101,1.0,97
14.0,26.0101,1.0,98
6.0,26.0101,2.0,0
9.0,26.0101,2.0,1
8.0,26.0101,2.0,95
485.0,26.0101,2.0,96
488.0,26.0101,2.0,97
8.0,26.0101,2.0,98
1279.0,26.0101,3.0,0
1302.0,26.0101,3.0,1
1727.0,26.0101,3.0,95
1920.0,26.0101,3.0,96
1996.0,26.0101,3.0,97
1985.0,26.0101,3.0,98
0.0,26.0101,4.0,98
45781.0,26.0101,5.0,0
44232.0,26.0101,5.0,1
42322.0,26.0101,5.0,95
45631.0,26.0101,5.0,96
47453.0,26.0101,5.0,97
47825.0,26.0101,5.0,98
10.0,26.0101,6.0,0
9.0,26.0101,6.0,1
0.0,26.0101,6.0,95
0.0,26.0101,6.0,96
0.0,26.0101,6.0,97
0.0,26.0101,6.0,98
2623.0,26.0101,7.0,0
2644.0,26.0101,7.0,1
2376.0,26.0101,7.0,95
2648.0,26.0101,7.0,96
2769.0,26.0101,7.0,97
2640.0,26.0101,7.0,98
31.0,26.0101,8.0,0
31.0,26.0101,8.0,1
39.0,26.0101,8.0,95
47.0,26.0101,8.0,96
38.0,26.0101,8.0,97
25.0,26.0101,8.0,98
732.0,26.0101,9.0,0
797.0,26.0101,9.0,1
729.0,26.0101,9.0,95
771.0,26.0101,9.0,96
697.0,26.0101,9.0,97
814.0,26.0101,9.0,98
0.0,26.0101,10.0,98
0.0,26.0101,11.0,98
0.0,26.0202,1.0,98
0.0,26.0202,2.0,98
0.0,26.0202,3.0,0
0.0,26.0202,3.0,1
1.0,26.0202,3.0,95
0.0,26.0202,3.0,96
1.0,26.0202,3.0,97
1.0,26.0202,3.0,98
0.0,26.0202,4.0,98
3621.0,26.0202,5.0,0
3832.0,26.0202,5.0,1
2856.0,26.0202,5.0,95
3344.0,26.0202,5.0,96
3688.0,26.0202,5.0,97
3812.0,26.0202,5.0,98
1.0,26.0202,6.0,97
46.0,26.0202,6.0,98
262.0,26.0202,7.0,0
282.0,26.0202,7.0,1
309.0,26.0202,7.0,95
286.0,26.0202,7.0,96
309.0,26.0202,7.0,97
262.0,26.0202,7.0,98
18.0,26.0202,8.0,0
17.0,26.0202,8.0,1
25.0,26.0202,8.0,95
21.0,26.0202,8.0,96
39.0,26.0202,8.0,97
16.0,26.0202,8.0,98
552.0,26.0202,9.0,0
457.0,26.0202,9.0,1
627.0,26.0202,9.0,95
549.0,26.0202,9.0,96
656.0,26.0202,9.0,97
574.0,26.0202,9.0,98
0.0,26.0202,10.0,98
0.0,26.0202,11.0,98
33.0,26.0203,5.0,0
50.0,26.0203,5.0,1
33.0,26.0203,5.0,95
41.0,26.0203,5.0,96
20.0,26.0203,5.0,97
26.0,26.0203,5.0,98
28.0,26.0203,7.0,0
31.0,26.0203,7.0,1
30.0,26.0203,7.0,95
33.0,26.0203,7.0,96
38.0,26.0203,7.0,97
31.0,26.0203,7.0,98
97.0,26.0203,9.0,0
89.0,26.0203,9.0,1
76.0,26.0203,9.0,95
77.0,26.0203,9.0,96
87.0,26.0203,9.0,97
92.0,26.0203,9.0,98
3.0,26.0301,3.0,0
3.0,26.0301,3.0,1
1.0,26.0301,3.0,95
3.0,26.0301,3.0,96
3.0,26.0301,3.0,97
3.0,26.0301,3.0,98
332.0,26.0301,5.0,0
319.0,26.0301,5.0,1
293.0,26.0301,5.0,95
370.0,26.0301,5.0,96
364.0,26.0301,5.0,97
350.0,26.0301,5.0,98
127.0,26.0301,7.0,0
126.0,26.0301,7.0,1
139.0,26.0301,7.0,95
145.0,26.0301,7.0,96
155.0,26.0301,7.0,97
139.0,26.0301,7.0,98
103.0,26.0301,9.0,0
87.0,26.0301,9.0,1
126.0,26.0301,9.0,95
144.0,26.0301,9.0,96
128.0,26.0301,9.0,97
153.0,26.0301,9.0,98
4.0,26.0305,5.0,0
3.0,26.0305,5.0,1
5.0,26.0305,5.0,95
9.0,26.0305,5.0,96
8.0,26.0305,5.0,97
10.0,26.0305,5.0,98
71.0,26.0305,7.0,0
60.0,26.0305,7.0,1
71.0,26.0305,7.0,95
72.0,26.0305,7.0,96
54.0,26.0305,7.0,97
83.0,26.0305,7.0,98
74.0,26.0305,9.0,0
68.0,26.0305,9.0,1
74.0,26.0305,9.0,95
109.0,26.0305,9.0,96
84.0,26.0305,9.0,97
66.0,26.0305,9.0,98
4.0,26.0307,7.0,0
4.0,26.0307,7.0,1
4.0,26.0307,7.0,95
4.0,26.0307,7.0,96
3.0,26.0307,7.0,97
8.0,26.0307,7.0,98
12.0,26.0307,9.0,0
16.0,26.0307,9.0,1
26.0,26.0307,9.0,95
23.0,26.0307,9.0,96
15.0,26.0307,9.0,97
22.0,26.0307,9.0,98
43.0,26.0399,5.0,0
37.0,26.0399,5.0,1
17.0,26.0399,5.0,95
25.0,26.0399,5.0,96
22.0,26.0399,5.0,97
40.0,26.0399,5.0,98
13.0,26.0399,7.0,0
9.0,26.0399,7.0,1
10.0,26.0399,7.0,95
7.0,26.0399,7.0,96
6.0,26.0399,7.0,97
7.0,26.0399,7.0,98
14.0,26.0399,9.0,0
31.0,26.0399,9.0,1
18.0,26.0399,9.0,95
23.0,26.0399,9.0,96
13.0,26.0399,9.0,97
24.0,26.0399,9.0,98
268.0,26.0401,5.0,0
276.0,26.0401,5.0,1
202.0,26.0401,5.0,95
234.0,26.0401,5.0,96
233.0,26.0401,5.0,97
292.0,26.0401,5.0,98
0.0,26.0401,6.0,98
48.0,26.0401,7.0,0
37.0,26.0401,7.0,1
51.0,26.0401,7.0,95
40.0,26.0401,7.0,96
48.0,26.0401,7.0,97
59.0,26.0401,7.0,98
5.0,26.0401,8.0,0
5.0,26.0401,8.0,1
2.0,26.0401,8.0,95
3.0,26.0401,8.0,96
5.0,26.0401,8.0,97
0.0,26.0401,8.0,98
169.0,26.0401,9.0,0
179.0,26.0401,9.0,1
142.0,26.0401,9.0,95
152.0,26.0401,9.0,96
192.0,26.0401,9.0,97
176.0,26.0401,9.0,98
3.0,26.0402,3.0,95
3.0,26.0402,3.0,96
759.0,26.0402,5.0,0
790.0,26.0402,5.0,1
631.0,26.0402,5.0,95
680.0,26.0402,5.0,96
689.0,26.0402,5.0,97
711.0,26.0402,5.0,98
0.0,26.0402,6.0,98
125.0,26.0402,7.0,0
132.0,26.0402,7.0,1
74.0,26.0402,7.0,95
83.0,26.0402,7.0,96
98.0,26.0402,7.0,97
115.0,26.0402,7.0,98
4.0,26.0402,8.0,0
9.0,26.0402,8.0,1
12.0,26.0402,8.0,95
52.0,26.0402,8.0,96
36.0,26.0402,8.0,97
39.0,26.0402,8.0,98
252.0,26.0402,9.0,0
221.0,26.0402,9.0,1
245.0,26.0402,9.0,95
247.0,26.0402,9.0,96
258.0,26.0402,9.0,97
259.0,26.0402,9.0,98
1600.0,26.0499,5.0,0
1716.0,26.0499,5.0,1
926.0,26.0499,5.0,95
1189.0,26.0499,5.0,96
1420.0,26.0499,5.0,97
1466.0,26.0499,5.0,98
108.0,26.0499,7.0,0
112.0,26.0499,7.0,1
32.0,26.0499,7.0,95
58.0,26.0499,7.0,96
70.0,26.0499,7.0,97
68.0,26.0499,7.0,98
6.0,26.0499,8.0,0
37.0,26.0499,8.0,1
4.0,26.0499,8.0,96
1.0,26.0499,8.0,97
223.0,26.0499,9.0,0
192.0,26.0499,9.0,1
134.0,26.0499,9.0,95
100.0,26.0499,9.0,96
142.0,26.0499,9.0,97
142.0,26.0499,9.0,98
44.0,26.0501,1.0,1
15.0,26.0501,1.0,95
13.0,26.0501,1.0,96
4.0,26.0501,1.0,97
0.0,26.0501,1.0,98
0.0,26.0501,2.0,98
3.0,26.0501,3.0,0
2.0,26.0501,3.0,1
7.0,26.0501,3.0,95
6.0,26.0501,3.0,96
8.0,26.0501,3.0,97
5.0,26.0501,3.0,98
0.0,26.0501,4.0,98
3105.0,26.0501,5.0,0
2884.0,26.0501,5.0,1
1994.0,26.0501,5.0,95
2245.0,26.0501,5.0,96
2558.0,26.0501,5.0,97
2936.0,26.0501,5.0,98
2.0,26.0501,6.0,0
2.0,26.0501,6.0,1
2.0,26.0501,6.0,97
2.0,26.0501,6.0,98
323.0,26.0501,7.0,0
289.0,26.0501,7.0,1
295.0,26.0501,7.0,95
324.0,26.0501,7.0,96
326.0,26.0501,7.0,97
352.0,26.0501,7.0,98
5.0,26.0501,8.0,0
6.0,26.0501,8.0,1
9.0,26.0501,8.0,95
4.0,26.0501,8.0,96
6.0,26.0501,8.0,97
4.0,26.0501,8.0,98
383.0,26.0501,9.0,0
386.0,26.0501,9.0,1
443.0,26.0501,9.0,95
